TimeStamp,sleep_stage,sleep_stage_int,confidence,epoch
19255.5196,R,4,0.9532444720285629,641
19285.5196,R,4,0.8938772525868276,642
19315.5196,W,0,0.49622516036123165,643
19345.5196,R,4,0.5802986011549319,644
19375.5196,R,4,0.5351808853501696,645
19405.5196,N1,1,0.5617182817373689,646
19435.5196,N2,2,0.577824088418223,647
19465.5196,R,4,0.46500037003409833,648
19495.5196,N2,2,0.5429834288719099,649
19525.5196,R,4,0.478588993289292,650
19555.5196,N2,2,0.5653871877834722,651
19585.5196,N2,2,0.6111867082412108,652
19615.5196,N2,2,0.5785142693435509,653
19645.5196,N2,2,0.7087626756669975,654
19675.5196,N2,2,0.5073161159159817,655
19705.5196,N2,2,0.7039932566925119,656
19735.5196,W,0,0.7943125794019051,657
19765.5196,N2,2,0.37008397407317817,658
19795.5196,W,0,0.5540259425910158,659
19825.5196,W,0,0.47269777068785823,660
19855.5196,W,0,0.5291178089873564,661
19885.5196,N2,2,0.4830162181907765,662
19915.5196,N2,2,0.4956569958345821,663
19945.5196,N2,2,0.8184787288941208,664
19975.5196,N2,2,0.8628488780996756,665
20005.5196,N2,2,0.8045860898849737,666
20035.5196,N2,2,0.6287110201359972,667
20065.5196,W,0,0.4569949577818166,668
20095.5196,N2,2,0.5563861631505446,669
20125.5196,N2,2,0.5445528412580437,670
20155.5196,N2,2,0.5913348822378613,671
20185.5196,N2,2,0.6864682929536916,672
20215.5196,N2,2,0.7623971969271301,673
20245.5196,N2,2,0.86497417986572,674
20275.5196,N2,2,0.805752328322607,675
20305.5196,N2,2,0.6029111303528207,676
20335.5196,N2,2,0.8738325951769903,677
20365.5196,N2,2,0.8587274853245488,678
20395.5196,N2,2,0.8894145227253485,679
20425.5196,N2,2,0.8075217740211029,680
20455.5196,N2,2,0.8654054514184871,681
20485.5196,N2,2,0.7890971981551034,682
20515.5196,N2,2,0.8245931165771321,683
20545.5196,N2,2,0.9090247083945181,684
20575.5196,N2,2,0.8755449910104177,685
20605.5196,N2,2,0.8208988558498587,686
20635.5196,N2,2,0.8825398640399958,687
20665.5196,N2,2,0.8470439048110263,688
20695.5196,N2,2,0.7477177629970696,689
20725.5196,N2,2,0.8159752163247809,690
20755.5196,N2,2,0.8466958046314309,691
20785.5196,N2,2,0.7184281691152568,692
20815.5196,N2,2,0.7349273758088324,693
20845.5196,N2,2,0.6980827992904338,694
20875.5196,N2,2,0.5016984342353165,695
20905.5196,N3,3,0.6745724663703802,696
20935.5196,N3,3,0.6551908752271609,697
20965.5196,N3,3,0.6702242575188475,698
20995.5196,N3,3,0.7612455612147483,699
21025.5196,N3,3,0.7318804539447017,700
21055.5196,N3,3,0.7740434217153903,701
21085.5196,N3,3,0.8689641646239411,702
21115.5196,N3,3,0.8409581328734366,703
21145.5196,N3,3,0.7228272833217085,704
21175.5196,N3,3,0.8081186009097727,705
21205.5196,N3,3,0.9080521997276696,706
21235.5196,N3,3,0.9165154068418745,707
21265.5196,N3,3,0.9019895638134995,708
21295.5196,N3,3,0.8641574776724699,709
21325.5196,N3,3,0.894667881291539,710
21355.5196,N3,3,0.8982446564308036,711
21385.5196,N3,3,0.9132648784420754,712
21415.5196,N3,3,0.8956315754315775,713
21445.5196,N3,3,0.8983252075040674,714
21475.5196,N3,3,0.7794524990043439,715
21505.5196,N3,3,0.9105054630402978,716
21535.5196,N3,3,0.888789464758953,717
21565.5196,N3,3,0.874760997893176,718
21595.5196,N3,3,0.915175975539349,719
21625.5196,W,0,0.8218561373427845,720
21655.5196,N2,2,0.4335271844783127,721
21685.5196,N3,3,0.7602193021175092,722
21715.5196,N3,3,0.8303665770123136,723
21745.5196,N3,3,0.7218351884830738,724
21775.5196,N3,3,0.8303391982914226,725
21805.5196,N3,3,0.7795305894145269,726
21835.5196,N3,3,0.8601228058761989,727
21865.5196,N3,3,0.7118215399741864,728
21895.5196,N3,3,0.9073992271303385,729
21925.5196,N3,3,0.8971817115738714,730
21955.5196,N3,3,0.8032872013609228,731
21985.5196,N3,3,0.6348606191300135,732
22015.5196,N3,3,0.7373137607963162,733
22045.5196,N3,3,0.7914740823996658,734
22075.5196,N3,3,0.7246771639188248,735
22105.5196,N3,3,0.68810046659804,736
22135.5196,N3,3,0.6646936461814366,737
22165.5196,N3,3,0.5905323769880132,738
22195.5196,N3,3,0.6777722805200639,739
22225.5196,R,4,0.452740785091581,740
22255.5196,R,4,0.5481006670972259,741
22285.5196,R,4,0.37771150429541966,742
22315.5196,R,4,0.5533381535571378,743
22345.5196,N3,3,0.46665220434328347,744
22375.5196,N3,3,0.4838878951697027,745
22405.5196,R,4,0.5204889462378292,746
22435.5196,W,0,0.3535696858075116,747
22465.5196,R,4,0.31377278420777877,748
22495.5196,N2,2,0.2815714682714715,749
22525.5196,W,0,0.3525332944267024,750
22555.5196,N3,3,0.817926632998911,751
22585.5196,N3,3,0.9079943979771052,752
22615.5196,N3,3,0.895675891485042,753
22645.5196,N3,3,0.9153836035178362,754
22675.5196,N3,3,0.8895880910265755,755
22705.5196,N3,3,0.9352638772038285,756
22735.5196,N3,3,0.9634468768828169,757
22765.5196,N3,3,0.9718450956022621,758
22795.5196,N3,3,0.9576512367710297,759
22825.5196,N3,3,0.9404460870981151,760
22855.5196,N3,3,0.9151679664444555,761
22885.5196,N3,3,0.9509611454405409,762
22915.5196,N3,3,0.9111009813238977,763
22945.5196,N3,3,0.8692958883294368,764
22975.5196,W,0,0.9338202393794586,765
23005.5196,N2,2,0.4950526625409216,766
23035.5196,N2,2,0.7912798679197598,767
23065.5196,N3,3,0.6442567310610614,768
23095.5196,N3,3,0.5068349408337954,769
23125.5196,N3,3,0.5002285475978866,770
23155.5196,N2,2,0.5879485431359053,771
23185.5196,N2,2,0.5766912175155843,772
23215.5196,N2,2,0.5568259776171285,773
23245.5196,N3,3,0.6312729376371297,774
23275.5196,N3,3,0.7355356023207203,775
23305.5196,N3,3,0.6373981839306025,776
23335.5196,N3,3,0.8434804996843065,777
23365.5196,N3,3,0.7979870801228279,778
23395.5196,N3,3,0.7966599045969248,779
23425.5196,N3,3,0.8669812791323663,780
23455.5196,N3,3,0.8045436646346137,781
23485.5196,N3,3,0.8699453084091333,782
23515.5196,N3,3,0.7981668099464092,783
23545.5196,N3,3,0.8339797399996174,784
23575.5196,N3,3,0.8032323075824813,785
23605.5196,N3,3,0.6458632015432932,786
23635.5196,N3,3,0.5774676219779215,787
23665.5196,N3,3,0.6299900251382835,788
23695.5196,N2,2,0.5231371233889865,789
23725.5196,N2,2,0.5465655713428411,790
23755.5196,N2,2,0.6921342684549908,791
23785.5196,N2,2,0.8946277562811992,792
23815.5196,N2,2,0.8483412103232517,793
23845.5196,N2,2,0.9144667188616356,794
23875.5196,N2,2,0.9311317559675413,795
23905.5196,N2,2,0.845148821852096,796
23935.5196,W,0,0.5394963956054125,797
23965.5196,W,0,0.7809350426308211,798
23995.5196,N1,1,0.4077704525523483,799
24025.5196,N1,1,0.7546216475521381,800
24055.5196,N2,2,0.834096147507869,801
24085.5196,N2,2,0.9320180326367477,802
24115.5196,N2,2,0.8100750954444967,803
24145.5196,N2,2,0.9581054951837131,804
24175.5196,N2,2,0.863510481865768,805
24205.5196,N2,2,0.9591205765957894,806
24235.5196,N2,2,0.9334261139955284,807
24265.5196,N2,2,0.9603173115796966,808
24295.5196,N2,2,0.945809832713019,809
24325.5196,N2,2,0.9151731769988496,810
24355.5196,N2,2,0.7272904586134754,811
24385.5196,N2,2,0.8539530102476057,812
24415.5196,N2,2,0.8540881815984559,813
24445.5196,N2,2,0.8220883444647277,814
24475.5196,N2,2,0.8925559173370553,815
24505.5196,N2,2,0.49684660537427183,816
24535.5196,R,4,0.574191657194542,817
24565.5196,R,4,0.5185239580252162,818
24595.5196,R,4,0.5028493624689047,819
24625.5196,R,4,0.4399089587943518,820
24655.5196,R,4,0.6508872596876636,821
24685.5196,R,4,0.6046108361397173,822
24715.5196,R,4,0.7294310968871173,823
24745.5196,R,4,0.8674451393342927,824
24775.5196,R,4,0.9142074973578682,825
24805.5196,R,4,0.9211987339155154,826
24835.5196,R,4,0.9706360335289653,827
24865.5196,R,4,0.972534908023295,828
24895.5196,R,4,0.9661489836359127,829
24925.5196,R,4,0.9120595503301662,830
24955.5196,R,4,0.9377822001230227,831
24985.5196,R,4,0.9340448957322683,832
25015.5196,R,4,0.9466347534518494,833
25045.5196,R,4,0.9468694665111228,834
25075.5196,R,4,0.9558800890518505,835
25105.5196,R,4,0.934362547700762,836
25135.5196,R,4,0.903061608906466,837
25165.5196,R,4,0.6987181816376703,838
25195.5196,R,4,0.7643925958614514,839
25225.5196,R,4,0.8106785789759791,840
25255.5196,R,4,0.7891571974482298,841
25285.5196,R,4,0.8578658237991432,842
25315.5196,R,4,0.7501800694720961,843
25345.5196,R,4,0.8912817170039504,844
25375.5196,W,0,0.46715556558701415,845
25405.5196,W,0,0.8830597678148597,846
25435.5196,N1,1,0.3562024135244023,847
25465.5196,R,4,0.32479864812165304,848
25495.5196,N2,2,0.3434236153386056,849
25525.5196,R,4,0.7759138547853305,850
25555.5196,R,4,0.8334765743870598,851
25585.5196,R,4,0.8606790004982263,852
25615.5196,R,4,0.9047162641412348,853
25645.5196,R,4,0.9023167057689199,854
25675.5196,R,4,0.9072923881303099,855
25705.5196,R,4,0.9223218469722936,856
25735.5196,R,4,0.9308148646686342,857
25765.5196,R,4,0.8976467491245681,858
25795.5196,R,4,0.9367434163807835,859
25825.5196,R,4,0.9195760056018613,860
25855.5196,R,4,0.9006292017483849,861
25885.5196,R,4,0.8931293998107306,862
25915.5196,R,4,0.9066811590911049,863
25945.5196,W,0,0.4618291577525733,864
25975.5196,R,4,0.852296900460307,865
26005.5196,R,4,0.7936906918376166,866
26035.5196,R,4,0.7959065210302074,867
26065.5196,R,4,0.7573311960595729,868
26095.5196,R,4,0.7157952586218662,869
26125.5196,R,4,0.7434351698402906,870
26155.5196,N2,2,0.47505667641096144,871
26185.5196,N2,2,0.6369305510080356,872
26215.5196,R,4,0.5628308115783371,873
26245.5196,N2,2,0.6671298411707002,874
26275.5196,N2,2,0.7169845132124538,875
26305.5196,N2,2,0.6795521121195344,876
26335.5196,N2,2,0.7496678974716038,877
26365.5196,N2,2,0.5617884241682914,878
26395.5196,N2,2,0.8132861140522872,879
26425.5196,N2,2,0.5581269815279714,880
26455.5196,N2,2,0.41731713033281304,881
26485.5196,N2,2,0.8415642996158522,882
26515.5196,N2,2,0.46538714405267134,883
26545.5196,N2,2,0.8538734105485875,884
26575.5196,N2,2,0.849288938146019,885
26605.5196,N2,2,0.5979791490820132,886
26635.5196,N2,2,0.6201023695365855,887
26665.5196,N2,2,0.3332678613258283,888
26695.5196,N2,2,0.6884817515930964,889
26725.5196,N2,2,0.47846628477577435,890
26755.5196,N2,2,0.7272053289074076,891
26785.5196,N2,2,0.8117887880839932,892
26815.5196,N2,2,0.7365803589577307,893
26845.5196,N2,2,0.829027530632534,894
26875.5196,N1,1,0.5190756581930773,895
26905.5196,N2,2,0.8194200732607879,896
26935.5196,N2,2,0.681318588008717,897
26965.5196,N2,2,0.6314609052581386,898
26995.5196,N2,2,0.7734152547924744,899
27025.5196,N2,2,0.8795418302335594,900
27055.5196,N2,2,0.8823319213822735,901
27085.5196,N2,2,0.9280670283742652,902
27115.5196,N2,2,0.8885245014311588,903
27145.5196,N2,2,0.9030464521186957,904
27175.5196,N2,2,0.9134930880449339,905
27205.5196,N2,2,0.9162330661282181,906
27235.5196,N2,2,0.8554174296674042,907
27265.5196,N2,2,0.8970900408998653,908
27295.5196,N2,2,0.8541313481151305,909
27325.5196,N2,2,0.8826429750104242,910
27355.5196,N2,2,0.8003571963656296,911
27385.5196,N2,2,0.8584097786099528,912
27415.5196,N2,2,0.8647925085167385,913
27445.5196,N2,2,0.9188238848111474,914
27475.5196,N2,2,0.9338889638321937,915
27505.5196,N2,2,0.9538822474989538,916
27535.5196,N2,2,0.914170528861963,917
27565.5196,N2,2,0.9124446888974889,918
27595.5196,N2,2,0.9441978385265892,919
27625.5196,N2,2,0.9538257096778905,920
27655.5196,N2,2,0.9369660356418892,921
27685.5196,N2,2,0.9010461250710209,922
27715.5196,N2,2,0.610944349645354,923
27745.5196,N2,2,0.814546515040099,924
27775.5196,N2,2,0.8717328143439719,925
27805.5196,N2,2,0.7525435743294905,926
27835.5196,N2,2,0.809203922835296,927
27865.5196,N2,2,0.8967582456031398,928
27895.5196,N2,2,0.9312918347314547,929
27925.5196,N2,2,0.9185877121315478,930
27955.5196,N2,2,0.9199216999546521,931
27985.5196,N2,2,0.9204219881107649,932
28015.5196,N2,2,0.9051874228057496,933
28045.5196,N2,2,0.9186905438048173,934
28075.5196,N2,2,0.9102661454140281,935
28105.5196,N2,2,0.9144440749826876,936
28135.5196,N2,2,0.8962897870573184,937
28165.5196,N2,2,0.9043470871263574,938
28195.5196,N2,2,0.9113729799786205,939
28225.5196,N2,2,0.9148113743199813,940
28255.5196,N2,2,0.9319883274577311,941
28285.5196,N2,2,0.8967739089167603,942
28315.5196,N2,2,0.9210405945943789,943
28345.5196,N2,2,0.5461447870072317,944
28375.5196,N2,2,0.9280062783808579,945
28405.5196,N2,2,0.656401161114814,946
28435.5196,N2,2,0.8885338970077589,947
28465.5196,N2,2,0.8888503048712545,948
28495.5196,N2,2,0.8686693091001298,949
28525.5196,N2,2,0.8861027856446514,950
28555.5196,N2,2,0.8277197857373293,951
28585.5196,N2,2,0.8027715484083784,952
28615.5196,N2,2,0.9367416112750218,953
28645.5196,N2,2,0.8861965065622893,954
28675.5196,N2,2,0.9324739574278865,955
28705.5196,N2,2,0.9585788103624776,956
28735.5196,N2,2,0.9244871970235176,957
28765.5196,N2,2,0.9222452742913378,958
28795.5196,N2,2,0.8930147246759248,959
28825.5196,N2,2,0.7273588617678444,960
28855.5196,W,0,0.4828279592454593,961
28885.5196,N1,1,0.7029964307219586,962
28915.5196,N1,1,0.5209479257495273,963
28945.5196,N2,2,0.6423453670662804,964
28975.5196,N2,2,0.6947230343632514,965
29005.5196,N2,2,0.8822709094663869,966
29035.5196,N2,2,0.9325864949895413,967
29065.5196,N2,2,0.7992864805722486,968
29095.5196,N2,2,0.9495155110422272,969
29125.5196,N2,2,0.9571757952184162,970
29155.5196,N2,2,0.7486341404251298,971
29185.5196,N2,2,0.9163297954739558,972
29215.5196,N2,2,0.9413487344856715,973
29245.5196,N2,2,0.9262893090415477,974
29275.5196,N2,2,0.9520581139013001,975
29305.5196,R,4,0.35593087562012304,976
29335.5196,N2,2,0.8151698820334093,977
29365.5196,N2,2,0.9514280703051203,978
29395.5196,N2,2,0.6504689073337754,979
29425.5196,N2,2,0.5517360053276305,980
29455.5196,N2,2,0.8792472341516889,981
29485.5196,N2,2,0.6487007360209462,982
29515.5196,R,4,0.7342910350687097,983
29545.5196,R,4,0.6629066237188637,984
29575.5196,R,4,0.7292317148099321,985
29605.5196,R,4,0.7322554001838397,986
29635.5196,W,0,0.44637475204801474,987
29665.5196,W,0,0.3761513845996191,988
29695.5196,R,4,0.357097388209916,989
29725.5196,W,0,0.562115270298031,990
29755.5196,W,0,0.9920642611877186,991
